DATE (MM/DD/YYYY),HOUR-MST,Avg Temperature @ 50m [deg C],Avg Wind Chill Temp [deg C],Avg Dew Point Temp [deg C],Avg Relative Humidity [%],Avg Specific Humidity [g/Kg],Avg Station Pressure [mBar],Avg Sea-Level Pressure (Est) [mBar],Avg Atmospheric Electric Field [kV/m],Avg Avg Wind Speed @ 50m [m/s],Avg Avg Wind Shear [1/s],Avg Friction Velocity (u*) [m/s],Avg Est Surface Roughness [m]
1/9/2015,0,-7.6044,-11.3691,-6.9398,100.0000,2.5687,822.7375,1029.3183,-0.0397,4.0598,0.0453,0.1901,0.0375
1/9/2015,1,-8.5553,-11.8758,-8.0854,99.9978,2.3236,823.0880,1029.7400,-0.0113,3.3840,0.0365,0.1837,0.0702
1/9/2015,2,-9.7804,-12.5068,-9.3560,99.9457,2.0776,822.7685,1029.3500,-0.0115,2.9095,0.0371,0.1521,0.0789
1/9/2015,3,-9.3686,-13.9608,-9.1160,99.7030,2.1254,821.5862,1027.9300,0.0157,5.5596,0.1160,0.3384,0.0833
1/9/2015,4,-9.2692,-11.9389,-9.0250,99.8838,2.1455,820.4343,1026.5483,0.0177,4.3573,0.1136,0.3171,0.1961
1/9/2015,5,-9.1843,-9.3867,-8.8520,99.9636,2.1800,819.8658,1025.8750,0.0042,1.5247,0.0352,0.1322,0.5387
1/9/2015,6,-9.3959,-10.4456,-8.9581,99.9709,2.1601,819.7115,1025.6867,0.0077,2.1617,0.0557,0.1913,0.5021
1/9/2015,7,-9.7038,-10.1007,-9.3113,99.9241,2.0934,819.7882,1025.7750,0.0272,1.3117,0.0171,0.0915,0.2930
1/9/2015,8,-9.7526,-9.8121,-9.3510,99.9443,2.0857,819.9033,1025.9083,0.0260,1.0989,0.0368,0.1825,0.9995
1/9/2015,9,-9.4683,-9.1524,-8.9611,99.9992,2.1576,820.5203,1026.6517,0.0245,1.0100,0.0139,0.0847,0.5941
1/9/2015,10,-8.7459,-8.5152,-8.1354,100.0000,2.3200,820.7692,1026.9500,0.0288,1.1253,0.0113,0.1227,0.6834
1/9/2015,11,-7.7726,-7.6030,-7.0326,100.0000,2.5553,820.3775,1026.4733,0.0362,1.2559,0.0133,0.1527,0.5306
1/9/2015,12,-7.1517,-7.2152,-6.4401,100.0000,2.6931,819.3060,1025.1967,0.0543,1.2915,0.0152,0.1423,0.6127
1/9/2015,13,-6.6676,-6.4479,-5.9321,100.0000,2.8181,818.0918,1023.7433,0.0512,1.0857,0.0141,0.1189,0.4490
1/9/2015,14,-6.3490,-6.4681,-5.5874,100.0000,2.9062,817.1378,1022.5950,0.0360,1.1942,0.0104,0.0998,0.6217
1/9/2015,15,-6.1684,-7.3064,-5.4865,99.9995,2.9329,816.7710,1022.1617,0.0147,1.2980,0.0038,0.0804,0.0844
1/9/2015,16,-6.5488,-6.7383,-6.0870,99.9741,2.7856,816.5852,1021.9333,0.0058,0.8422,0.0016,0.0504,0.0128
1/9/2015,17,-6.5362,-6.1455,-6.1292,100.0000,2.7769,816.1705,1021.4350,0.0042,0.4329,-0.0000,0.0423,0.2548
1/9/2015,18,-6.4840,-6.1008,-6.1008,100.0000,2.7854,815.6760,1020.8483,0.0053,0.3497,-0.0004,0.2115,9.1058
1/9/2015,19,-6.1253,-6.6251,-5.7856,100.0000,2.8651,814.9235,1019.9367,0.0098,1.2034,0.0211,0.1111,0.5686
1/9/2015,20,-5.7677,-7.0543,-5.3741,100.0000,2.9701,814.3303,1019.2317,0.0037,1.2140,0.0008,0.0629,0.2760
1/9/2015,21,-5.8131,-5.5124,-5.4063,100.0000,2.9642,813.7087,1018.4867,0.0150,0.6721,0.0097,0.0997,14.0044
1/9/2015,22,-6.1011,-5.7714,-5.7149,100.0000,2.8889,813.0782,1017.7350,0.0205,0.5084,0.0006,0.0553,0.2768
1/9/2015,23,-6.4575,-6.5412,-6.0320,100.0000,2.8139,812.2787,1016.7600,0.0290,1.0273,0.0121,0.1010,27.0497
1/10/2015,0,-3.5198,-7.5001,-5.8471,99.8316,2.8664,811.2863,1015.5767,0.0158,1.4702,0.0127,0.2426,1.4658
1/10/2015,1,-0.7689,-4.9408,-3.8154,99.7978,3.4136,810.6717,1014.8467,0.0047,2.1117,0.0158,0.5062,3.3179
1/10/2015,2,3.4693,-4.1800,-3.0062,99.8158,3.6729,810.6823,1014.8567,0.0045,2.0758,0.0261,0.3605,1.8813
1/10/2015,3,7.6982,1.6685,-0.5030,76.1203,4.4984,810.7045,1014.8817,0.0223,4.8294,0.0652,0.5115,1.1053
1/10/2015,4,8.2721,2.1561,0.1000,76.7109,4.7195,810.2998,1014.3950,0.0233,3.1017,0.0416,0.3219,0.6403
1/10/2015,5,9.3789,6.8227,0.0559,56.3699,4.7064,809.9542,1013.9850,0.0320,4.6840,0.0612,0.3646,0.6012
1/10/2015,6,9.1362,6.4294,-3.4953,42.7670,3.5279,809.9477,1013.9767,0.0412,5.7811,0.0838,0.4065,0.3776
1/10/2015,7,9.1961,5.8352,-5.6094,34.5937,2.9267,809.9900,1014.0233,0.0457,8.1731,0.1037,0.4844,0.1108
1/10/2015,8,9.2707,5.4914,-5.5783,34.3507,2.9334,810.2290,1014.3217,0.0420,9.6855,0.1272,0.4952,0.0417
1/10/2015,9,9.0535,6.1257,-5.0556,36.9951,3.0675,810.8505,1015.0533,0.0452,6.3798,0.0924,0.3785,0.1145
1/10/2015,10,7.8171,5.3851,-4.9417,41.9457,3.0953,811.4965,1015.8250,0.0423,3.2366,0.0558,0.2245,0.1828
1/10/2015,11,7.1330,6.2113,-3.7405,46.5384,3.4330,811.5357,1015.8750,0.0540,2.0080,0.0394,0.2689,2.2523
1/10/2015,12,8.6349,8.7937,-2.1015,43.9895,3.9388,810.7952,1014.9967,0.0687,1.9345,0.0194,0.1910,0.9557
1/10/2015,13,9.6172,9.5400,-1.5498,41.8605,4.1410,810.0907,1014.1433,0.0957,4.1767,0.0406,0.2099,0.8110
1/10/2015,14,9.9825,10.3970,-3.3774,34.7388,3.5430,809.8385,1013.8400,0.0820,2.7578,0.0112,0.1925,0.2456
1/10/2015,15,10.6396,11.5484,-2.9792,34.0847,3.6634,809.8068,1013.8017,0.0893,2.9665,0.0461,0.2087,0.2289
1/10/2015,16,10.7833,9.9232,-3.6306,33.5947,3.4752,809.9862,1014.0150,0.0540,6.3164,0.0842,0.3727,0.1700
1/10/2015,17,9.1350,7.1888,-3.8082,41.1077,3.4200,810.3568,1014.4533,0.0345,3.6597,0.0597,0.2525,0.3989
1/10/2015,18,8.2412,3.7342,-3.7641,50.4377,3.4259,810.4203,1014.5383,0.0365,3.8424,0.0565,0.2902,0.4723
1/10/2015,19,8.0818,6.0721,-3.2606,48.8728,3.5731,810.4850,1014.6133,0.0310,1.1845,0.0118,0.1895,2.9591
1/10/2015,20,6.1416,2.9781,-2.9086,58.6321,3.6823,810.5053,1014.6450,0.0423,2.8974,0.0572,0.2819,0.4890
1/10/2015,21,5.4295,1.9969,-2.3012,65.9403,3.8759,810.3660,1014.4700,0.0477,4.2875,0.0684,0.3811,0.8372
1/10/2015,22,1.7762,0.1569,-3.2012,71.0363,3.5911,810.4243,1014.5483,0.0550,3.3139,0.0665,0.4518,1.3420
1/10/2015,23,0.8388,-0.8429,-2.8377,79.3099,3.7034,810.2755,1014.3617,0.0677,2.6045,0.0414,0.3154,1.2838
1/11/2015,0,0.9544,-0.4053,-2.8145,77.9573,3.7109,810.1933,1014.2700,0.0697,1.9101,0.0277,0.3016,2.0997
1/11/2015,1,2.2593,-1.5115,-3.3453,76.1225,3.5496,810.1135,1014.1717,0.0547,1.6169,0.0165,0.2598,0.9844
1/11/2015,2,4.1838,0.0529,-3.7433,66.2253,3.4324,809.9205,1013.9333,0.0385,1.9800,0.0277,0.1663,0.1651
1/11/2015,3,5.0175,0.1249,-3.6673,65.2812,3.4560,809.7660,1013.7533,0.0373,1.5283,0.0133,0.2330,0.7395
1/11/2015,4,6.5037,2.4386,-4.1376,56.3128,3.3220,809.2460,1013.1333,0.0328,1.9406,0.0437,0.2539,0.8256
1/11/2015,5,6.5674,3.4604,-4.3178,53.3655,3.2731,808.9432,1012.7583,0.0307,1.2639,0.0191,0.2164,1.4883
1/11/2015,6,6.4269,1.7330,-3.6927,61.4319,3.4536,808.7693,1012.5533,0.0425,1.1498,0.0167,0.2705,3.1361
1/11/2015,7,4.1564,0.3937,-3.2503,68.9097,3.5824,809.0087,1012.8467,0.0540,2.5168,0.0492,0.3810,0.5296
1/11/2015,8,6.2522,2.1095,-2.5210,65.4759,3.8076,809.4425,1013.3600,0.0453,2.5588,0.0402,0.3857,2.0856
1/11/2015,9,1.8430,0.8011,-3.1709,69.5790,3.5992,810.6467,1014.8150,0.0565,2.4191,0.0486,0.2255,0.8355
1/11/2015,10,2.3102,1.5394,-3.1027,67.1144,3.6151,811.7022,1016.0767,0.0470,2.9153,0.0593,0.2957,0.9079
1/11/2015,11,3.2369,1.5201,-2.8831,62.5871,3.6808,812.2132,1016.6900,0.0515,4.6649,0.0743,0.4385,0.7157
1/11/2015,12,3.5251,2.0378,-2.3472,60.3306,3.8582,812.4622,1016.9983,0.0667,4.6554,0.0621,0.2702,0.1131
1/11/2015,13,3.0528,2.4894,-0.4545,72.3451,4.5071,812.3885,1016.8950,0.0338,3.0658,0.0382,0.1529,0.1018
1/11/2015,14,3.4202,3.4592,0.6970,75.5036,4.9208,812.4878,1017.0217,0.0560,2.2670,0.0195,0.1443,0.4888
1/11/2015,15,2.2181,0.0978,0.7961,85.4699,4.9508,813.2867,1017.9767,0.0208,4.3041,0.0330,0.2042,0.0535
1/11/2015,16,1.7489,1.8881,0.8076,90.2125,4.9497,814.1445,1019.0083,0.0030,1.1086,0.0182,0.1262,1.0213
1/11/2015,17,1.7537,1.6489,0.8907,92.3575,4.9750,814.8955,1019.9067,0.0070,1.3343,0.0329,0.1501,0.7212
1/11/2015,18,1.2795,0.6550,1.0952,98.5939,5.0443,815.6522,1020.8200,-0.0318,2.0063,0.0450,0.1744,0.3419
1/11/2015,19,1.0869,0.2746,1.0019,100.0000,5.0059,816.3783,1021.6917,0.0073,1.9941,0.0453,0.1911,0.4746
1/11/2015,20,0.2035,0.0212,0.5538,100.0000,4.8423,817.0313,1022.4750,-0.0020,2.1362,0.0529,0.1806,0.5349
1/11/2015,21,-1.1401,-2.5215,-0.7215,100.0000,4.3786,817.7583,1023.3417,-0.0020,3.9219,0.0959,0.2862,0.2434
1/11/2015,22,-1.8492,-3.3954,-1.5075,99.7036,4.0995,818.3080,1024.0017,0.0062,3.9367,0.0849,0.2856,0.2127
1/11/2015,23,-2.1467,-2.2904,-1.7912,99.6982,4.0002,818.9160,1024.7267,0.0037,2.6068,0.0553,0.2071,0.4607
1/12/2015,0,-3.1235,-5.2897,-2.7128,99.0930,3.7036,819.0515,1024.8933,0.0103,3.0092,0.0231,0.2422,0.2590
1/12/2015,1,-3.8530,-5.1015,-3.3761,100.0000,3.5000,819.2758,1025.1633,0.0198,1.7245,-0.0122,0.2795,6.7172
1/12/2015,2,-3.8917,-4.1536,-3.4117,100.0000,3.4879,819.6130,1025.5567,0.0062,1.4609,0.0035,0.1138,1.0502
1/12/2015,3,-4.1506,-5.9138,-3.7095,100.0000,3.3995,820.0255,1026.0567,0.0190,2.3549,0.0231,0.1606,0.1539
1/12/2015,4,-4.7183,-5.9502,-4.2415,100.0000,3.2498,819.9212,1025.9300,0.0345,1.7578,0.0075,0.1421,0.9922
1/12/2015,5,-4.7939,-4.8053,-4.3598,100.0000,3.2168,819.9750,1026.0033,0.0267,1.7228,0.0330,0.1474,0.3109
1/12/2015,6,-4.9593,-5.3937,-4.5330,100.0000,3.1704,820.1802,1026.2600,0.0202,1.3726,0.0256,0.1146,0.4082
1/12/2015,7,-5.9325,-6.2760,-5.4653,100.0000,2.9247,820.5733,1026.7117,0.0170,1.6345,0.0275,0.1107,0.0930
1/12/2015,8,-6.4887,-7.0602,-5.9864,100.0000,2.7964,820.6625,1026.8250,0.0118,1.8343,0.0268,0.1006,0.0471
1/12/2015,9,-6.5418,-6.0964,-6.0484,100.0000,2.7804,820.8610,1027.0600,0.0167,0.8351,0.0175,0.0894,0.8850
1/12/2015,10,-6.5140,-6.1271,-5.9875,100.0000,2.7936,821.2667,1027.5517,0.0080,1.2454,0.0238,0.1023,0.2288
1/12/2015,11,-6.4619,-6.1720,-5.9055,100.0000,2.8141,821.0692,1027.3200,0.0170,1.1405,0.0170,0.0842,0.2349
1/12/2015,12,-6.4862,-6.9529,-5.8864,100.0000,2.8221,820.1032,1026.1550,0.0142,1.4815,0.0177,0.0806,0.1081
1/12/2015,13,-7.1159,-8.6111,-6.4257,100.0000,2.6962,819.4038,1025.3150,0.0275,1.9265,0.0176,0.0848,0.0154
1/12/2015,14,-7.2497,-8.5823,-6.5992,100.0000,2.6577,818.7898,1024.5800,0.0232,1.7470,0.0126,0.0725,0.0535
1/12/2015,15,-7.1970,-7.3119,-6.5859,100.0000,2.6616,818.5665,1024.3100,0.0172,1.2241,0.0089,0.0623,23.9877
1/12/2015,16,-7.1560,-7.3520,-6.5635,100.0000,2.6669,818.4928,1024.2183,0.0165,1.2066,0.0084,0.0634,0.0850
1/12/2015,17,-7.1338,-6.7568,-6.6147,100.0000,2.6551,818.4945,1024.2267,0.0143,0.9540,0.0098,0.0620,0.0792
1/12/2015,18,-7.0795,-6.6663,-6.5583,100.0000,2.6678,818.5907,1024.3333,0.0103,0.9512,0.0124,0.0664,0.1072
1/12/2015,19,-7.0216,-6.5748,-6.5105,100.0000,2.6793,818.4582,1024.1800,-0.0097,0.9672,0.0134,0.0662,0.0983
1/12/2015,20,-6.9780,-6.5198,-6.5086,100.0000,2.6801,818.3515,1024.0533,-0.0248,0.6571,0.0091,0.0664,0.2547
1/12/2015,21,-6.8844,-6.4352,-6.4352,100.0000,2.6979,818.1427,1023.8000,-0.0338,0.3286,0.0042,0.0785,0.4484
1/12/2015,22,-6.7608,-6.2934,-6.2934,100.0000,2.7321,817.8645,1023.4700,-0.0405,0.3284,0.0009,0.0332,0.1954
1/12/2015,23,-6.5969,-6.1748,-6.1730,100.0000,2.7622,817.4113,1022.9267,-0.0078,0.3284,0.0018,0.0672,0.4139
1/13/2015,0,-6.4814,-6.0859,-6.0859,100.0000,2.7853,816.7477,1022.1300,-0.0225,0.3284,0.0012,0.0469,0.1751
1/13/2015,1,-6.4878,-6.0341,-6.0341,100.0000,2.7997,816.1720,1021.4383,-0.0403,0.3284,0.0072,0.0685,0.2932
1/13/2015,2,-6.4638,-6.0344,-6.0344,100.0000,2.8009,815.8292,1021.0283,-0.0340,0.3284,0.0035,0.0481,0.1250
1/13/2015,3,-6.4568,-6.0344,-6.0344,100.0000,2.8015,815.6517,1020.8117,-0.0240,0.3284,0.0022,0.0442,0.1421
1/13/2015,4,-6.4714,-6.0458,-6.0458,100.0000,2.7996,815.3875,1020.4950,-0.0185,0.3284,0.0022,0.0388,0.0894
1/13/2015,5,-6.5026,-6.0838,-6.0838,100.0000,2.7913,815.1370,1020.2000,-0.0185,0.3284,0.0009,0.0322,0.0818
1/13/2015,6,-6.4065,-6.0076,-6.0076,100.0000,2.8094,815.2385,1020.3333,-0.0192,0.3284,0.0017,0.0485,0.2262
1/13/2015,7,-6.0710,-5.7055,-5.7055,100.0000,2.8835,815.2512,1020.3233,-0.0133,0.3284,0.0017,0.0510,0.3042
1/13/2015,8,-5.8403,-5.5007,-5.5007,100.0000,2.9344,815.3183,1020.4217,-0.0065,0.3284,0.0006,0.0711,0.6993
1/13/2015,9,-5.0298,-4.2924,-4.2913,100.0000,3.2576,815.5375,1020.6767,-0.0057,0.3284,0.0082,0.0610,0.1927
1/13/2015,10,-2.7071,-2.2592,-2.1781,100.0000,3.8887,816.0918,1021.3417,0.0683,0.3284,0.0109,0.1087,0.2842
1/13/2015,11,-1.8482,-2.5017,-1.5767,100.0000,4.0844,816.5772,1021.9250,0.0980,1.0596,0.0336,0.2607,0.8923
1/13/2015,12,-1.6632,-2.8159,-1.1394,100.0000,4.2360,816.5623,1021.8983,0.0922,2.4604,0.0453,0.2154,0.3162
1/13/2015,13,-1.8573,-2.2218,-1.0017,100.0000,4.2854,816.4617,1021.7833,0.0708,2.0101,0.0373,0.1630,0.1554
1/13/2015,14,-1.4735,-2.5296,-0.6679,100.0000,4.4051,816.5130,1021.8483,0.0395,2.7388,0.0453,0.1589,0.0643
1/13/2015,15,-2.0934,-2.5702,-1.4602,100.0000,4.1216,817.1272,1022.5833,0.0237,2.6670,0.0428,0.1733,0.1710
1/13/2015,16,-2.4663,-3.1663,-1.9793,100.0000,3.9429,817.8493,1023.4600,0.0103,2.2264,0.0343,0.1269,0.1223
1/13/2015,17,-2.4445,-2.0765,-2.0664,100.0000,3.9103,818.6625,1024.4300,0.0302,1.0500,0.0244,0.1618,1.6358
1/13/2015,18,-2.5310,-2.1277,-2.1277,100.0000,3.8874,819.3012,1025.1917,0.0182,1.4406,0.0286,0.1731,1.6429
1/13/2015,19,-2.7973,-2.5030,-2.4915,100.0000,3.7687,819.7258,1025.6950,0.0097,0.8952,0.0250,0.1367,0.8992
1/13/2015,20,-2.8760,-2.5631,-2.5631,100.0000,3.7441,820.1210,1026.1817,0.0153,1.3045,0.0265,0.1463,1.1258
1/13/2015,21,-3.2350,-2.7935,-2.7142,100.0000,3.6964,820.2568,1026.3400,0.0218,2.1465,0.0448,0.1872,0.6649
1/13/2015,22,-3.4898,-3.0533,-3.0229,100.0000,3.6009,820.3937,1026.5067,0.0270,1.6396,0.0397,0.1770,1.3249
1/13/2015,23,-3.7283,-3.2957,-3.2957,100.0000,3.5195,820.2435,1026.3250,0.0277,1.3376,0.0209,0.1599,2.1284
1/14/2015,0,-3.8431,-3.4090,-3.4090,99.9996,3.4876,819.8602,1025.8667,0.0230,0.9216,0.0075,0.1498,2.8934
1/14/2015,1,-3.6193,-3.4197,-3.4200,99.9971,3.4869,819.2745,1025.1633,0.0287,0.4762,0.0029,0.0954,1.6463
1/14/2015,2,-3.5207,-3.3372,-3.3375,99.9981,3.5116,819.1965,1025.0767,0.0202,1.0134,0.0399,0.1580,0.9237
1/14/2015,3,-3.6019,-5.3733,-3.3232,99.9989,3.5172,818.8678,1024.6667,0.0517,3.4823,0.0646,0.2521,0.2566
1/14/2015,4,-3.8002,-4.4018,-3.6270,100.0000,3.4321,818.0917,1023.7450,0.0890,2.9668,0.0659,0.2413,0.3853
1/14/2015,5,-4.1014,-5.3718,-4.4952,99.9969,3.1907,817.4665,1022.9883,0.0760,3.2693,0.0949,0.2740,0.2764
1/14/2015,6,-4.3818,-6.4181,-6.1266,98.6864,2.7782,817.4487,1022.9750,0.0662,1.7128,0.0298,0.1683,0.2773
1/14/2015,7,-4.7149,-5.6612,-5.8832,97.1665,2.8321,817.6790,1023.2483,0.0365,2.9316,0.0448,0.3130,1.6076
1/14/2015,8,-4.8457,-9.4076,-7.2563,98.7204,2.5158,817.4745,1022.9967,0.0410,1.3513,0.0089,0.2225,1.1304
1/14/2015,9,-4.4210,-6.7691,-4.6211,99.4205,3.1745,817.3577,1022.8583,0.0712,2.2293,0.0348,0.1687,0.1472
1/14/2015,10,-3.5417,-4.8025,-2.7561,96.1375,3.6973,817.2305,1022.7067,0.1075,3.0371,0.0436,0.1386,0.0528
1/14/2015,11,-2.4398,-2.4414,-2.1368,93.1722,3.9022,817.0145,1022.4567,0.1403,2.0379,0.0384,0.1578,0.5691
1/14/2015,12,-1.1843,-0.6630,-0.3477,99.5332,4.5252,816.2813,1021.5717,0.1430,1.3027,0.0248,0.1411,1.0130
1/14/2015,13,-0.2117,-0.0514,0.4494,99.8393,4.8162,815.3845,1020.4933,0.1502,1.5068,0.0205,0.1502,0.8508
1/14/2015,14,1.5096,1.9013,1.7469,96.5043,5.2935,814.7320,1019.7217,0.1482,1.2058,0.0223,0.1426,0.7313
1/14/2015,15,2.4912,2.6517,-0.0056,77.3275,4.6599,814.7577,1019.7383,0.1300,1.7666,0.0296,0.1458,0.4467
1/14/2015,16,2.3505,2.8281,-2.4569,65.4498,3.8007,815.2325,1020.3133,0.1092,1.4404,0.0238,0.1086,0.5129
1/14/2015,17,1.7993,1.6129,-2.3616,73.1583,3.8288,815.7505,1020.9367,0.0838,0.8700,0.0255,0.1310,1.0661
1/14/2015,18,2.0286,-1.6559,-2.9882,80.4323,3.6312,816.1533,1021.4150,0.0560,1.6740,0.0158,0.1647,1.4309
1/14/2015,19,3.0036,-3.0463,-4.2245,76.9386,3.2705,816.4260,1021.7483,0.0528,2.2559,0.0486,13.3550,0.3637
1/14/2015,20,3.1516,-1.3090,-4.7475,67.0340,3.1366,816.5855,1021.9317,0.0512,2.0513,0.0401,0.2008,0.3039
1/14/2015,21,3.9445,-0.0954,-7.0527,52.2113,2.5660,816.4057,1021.7233,0.0362,1.4326,0.0243,0.1623,0.4062
1/14/2015,22,3.8081,-0.3787,-8.5625,43.4750,2.2468,816.7850,1022.1783,0.0417,3.7238,0.0638,0.2771,0.2573
1/14/2015,23,3.6817,0.1734,-9.7598,38.1617,2.0187,817.2787,1022.7650,0.0407,3.7451,0.0688,0.3041,0.6292
1/15/2015,0,3.7311,1.1123,-10.7922,33.9366,1.8402,817.6407,1023.2017,0.0418,3.7500,0.0708,0.3737,0.9487
1/15/2015,1,3.9648,1.5430,-11.1194,31.9660,1.7891,817.4678,1022.9900,0.0415,4.3010,0.0798,0.4233,1.0613
1/15/2015,2,4.3237,2.1026,-11.7058,29.4193,1.6950,817.6693,1023.2333,0.0430,3.8973,0.0785,0.3524,0.7516
1/15/2015,3,5.3579,1.3635,-12.0140,30.4428,1.6488,818.1503,1023.8067,0.0380,2.1275,0.0430,0.2787,1.3632
1/15/2015,4,5.0893,0.6804,-11.8918,31.6438,1.6684,818.0975,1023.7500,0.0457,2.3832,0.0533,0.2642,0.5105
1/15/2015,5,4.3849,1.9798,-12.5719,28.9752,1.5677,818.1335,1023.7867,0.0503,3.2544,0.0852,0.3317,1.0491
1/15/2015,6,3.9253,0.9969,-11.9866,32.3813,1.6510,818.5795,1024.3333,0.0508,3.5995,0.0796,0.4010,1.4409
1/15/2015,7,2.7499,0.1301,-12.3270,33.8560,1.5997,819.3695,1025.2733,0.0448,1.2136,0.0339,0.2775,2.2247
1/15/2015,8,2.8009,-0.2372,-11.1551,38.2935,1.7766,819.9727,1026.0033,0.0577,0.4755,0.0143,0.4275,5.6867
1/15/2015,9,2.1764,1.5817,-9.1564,40.9352,2.1219,820.7602,1026.9383,0.0622,0.4562,0.0182,0.2042,2.4152
1/15/2015,10,3.6081,4.4317,-7.9711,36.5861,2.3611,821.2215,1027.5033,0.0786,1.9339,0.0658,0.2989,1.3729
1/15/2015,11,5.0496,5.5212,-7.6802,33.2694,2.4144,821.4367,1027.7467,-99999,2.8084,0.0673,0.2245,0.4540
1/15/2015,12,6.6791,6.7474,-7.1517,30.2666,2.5297,820.6532,1026.8100,0.1225,4.5135,0.0820,0.2295,0.0469
1/15/2015,13,8.4474,8.7654,-6.3810,28.4903,2.7073,819.5140,1025.4483,0.1485,5.0317,0.0805,0.2378,0.0248
1/15/2015,14,9.4926,9.9755,-8.0441,23.2152,2.3460,818.9000,1024.7133,0.1018,5.5316,0.1164,0.3242,0.0624
1/15/2015,15,10.1083,10.6662,-8.2836,21.9079,2.2947,818.8123,1024.6133,0.0783,5.3316,0.1074,0.3117,0.0622
1/15/2015,16,10.5654,10.4414,-8.7318,21.5345,2.2068,818.7028,1024.4717,0.0718,5.6932,0.1135,0.3530,0.1400
1/15/2015,17,10.0984,8.3642,-8.8618,25.3262,2.1937,818.3643,1024.0633,0.0567,3.8096,0.0769,0.3348,0.7325
1/15/2015,18,9.4537,7.1975,-10.4712,24.2775,1.8930,818.1505,1023.8150,0.0497,2.0028,0.0545,0.2347,1.1810
1/15/2015,19,10.0682,6.9532,-11.4801,22.7248,1.7351,817.8172,1023.4133,0.0488,1.4482,0.0349,0.2165,1.3134
1/15/2015,20,9.7153,6.0948,-12.2296,22.2650,1.6185,817.5200,1023.0583,0.0462,2.3326,0.0474,0.3480,1.8618
1/15/2015,21,10.6227,6.8597,-12.4519,18.4759,1.5866,817.0190,1022.4600,0.0628,8.2012,0.1222,0.6346,0.5065
1/15/2015,22,10.8683,7.9207,-14.6034,15.5642,1.3050,816.8780,1022.2933,0.0507,2.7374,0.0585,0.3009,0.9456
1/15/2015,23,10.4363,6.9926,-14.7963,16.2949,1.2799,816.9758,1022.4000,0.0562,2.4612,0.0438,0.2781,1.0935
1/16/2015,0,10.5237,6.2292,-13.9578,18.0517,1.3834,816.8080,1022.2100,0.0585,2.8943,0.0531,0.3306,0.5921
1/16/2015,1,10.8325,8.9602,-15.4615,13.0953,1.2038,816.5332,1021.8783,0.0552,2.7528,0.0440,0.2277,2.0060
1/16/2015,2,10.9106,8.4107,-15.6180,13.3487,1.1869,816.2595,1021.5400,0.0623,4.1215,0.0688,0.3239,0.9164
1/16/2015,3,11.3678,9.1683,-15.9523,11.5458,1.1520,816.2108,1021.4867,0.0560,7.3789,0.1001,0.4424,0.1291
1/16/2015,4,10.9310,8.2501,-17.1241,11.7960,1.0318,815.6968,1020.8683,0.0510,4.0598,0.0759,0.3602,1.4809
1/16/2015,5,10.9694,6.9905,-16.7931,12.9754,1.0649,815.3905,1020.4983,0.0495,4.3407,0.0695,0.2981,0.3351
1/16/2015,6,10.8827,7.3991,-16.6892,11.1807,1.0765,814.7492,1019.7300,0.0465,13.8114,0.1620,0.8547,0.1207
1/16/2015,7,10.9494,8.0588,-16.9309,10.8124,1.0518,814.4273,1019.3400,0.0563,10.8039,0.1315,0.6391,0.0799
1/16/2015,8,10.4896,7.9522,-17.7054,11.0599,0.9787,813.9528,1018.7717,0.0630,5.2624,0.0872,0.3908,0.6520
1/16/2015,9,11.7378,9.9220,-16.4888,10.6715,1.0966,814.2483,1019.1300,0.0535,6.9245,0.0958,0.4322,0.1573
1/16/2015,10,11.8117,9.4710,-16.2623,10.7409,1.1205,813.9647,1018.7950,0.0753,9.1940,0.1213,0.4866,0.0492
1/16/2015,11,11.7594,9.7368,-16.0800,10.8838,1.1394,814.1643,1019.0250,0.0702,8.7394,0.1134,0.5088,0.0998
1/16/2015,12,10.4802,8.5977,-16.6185,11.1184,1.0846,813.3715,1018.0767,0.0733,8.0539,0.0964,0.5089,0.1646
1/16/2015,13,11.9575,10.8584,-15.1156,11.1597,1.2567,811.1942,1015.4717,0.0687,9.0124,0.1075,0.4941,0.0736
1/16/2015,14,12.9072,11.9501,-13.9546,11.7027,1.3965,809.7668,1013.7583,0.0763,8.6894,0.1067,0.4340,0.0352
1/16/2015,15,13.2398,12.3890,-14.0819,11.5922,1.3810,808.7835,1012.5767,0.0778,6.6287,0.0845,0.3750,0.1009
1/16/2015,16,13.7571,13.0711,-13.4222,11.8271,1.4666,808.5853,1012.3400,0.0670,7.0437,0.0879,0.3900,0.1332
1/16/2015,17,13.1910,12.3502,-14.2382,11.7806,1.3633,808.5633,1012.3083,0.0605,5.0870,0.0723,0.3439,0.2347
1/16/2015,18,12.6881,11.4490,-15.4332,11.1042,1.2187,808.5167,1012.2550,0.0515,4.7446,0.0632,0.2938,0.1735
1/16/2015,19,12.6497,11.6081,-14.5546,12.0510,1.3246,808.3288,1012.0300,0.0457,4.0442,0.0504,0.2912,0.4856
1/16/2015,20,11.7224,10.5325,-14.1786,13.0738,1.3722,808.5745,1012.3200,0.0433,4.8912,0.0609,0.3080,0.2639
1/16/2015,21,10.5866,7.2940,-11.9971,17.0587,1.6794,807.6427,1011.2117,-0.4242,15.5069,0.1792,0.8013,0.6246
1/16/2015,22,10.2658,6.7925,-9.8306,21.1175,2.0382,807.7748,1011.3650,-0.0577,15.9044,0.1879,0.8015,0.0409
